short_name,full_name,type,width,length,area,solidity,asymmetry
TPC,tingo pajarita caucana,novogranatense,1.757046897458828,4.449776852502106,5.2037468946737135,0.9853430783413267,0.000381468
TPC,tingo pajarita caucana,novogranatense,1.7129839515555005,3.6622617531061845,4.375696222517945,0.9908415212846896,0.000379967
TPC,tingo pajarita caucana,novogranatense,1.6557244798216137,4.433531866153222,4.942714720677941,0.9855012079991433,0.001246568
TPC,tingo pajarita caucana,novogranatense,1.566091752321415,3.983340664662248,4.377995916976488,0.9900341490522878,0.002843661
TPC,tingo pajarita caucana,novogranatense,1.6219202014066267,4.050385994,4.608985742956975,0.9911112284185541,0.000242413
TPC,tingo pajarita caucana,novogranatense,1.6713975546298565,3.803448931839874,4.390766812,0.9915483098374869,0.000437891
TPC,tingo pajarita caucana,novogranatense,1.6990434146183224,4.320921435703519,4.799608714691203,0.9803840766088087,0.005562433
TPC,tingo pajarita caucana,novogranatense,1.9109891467253073,4.331169289580192,5.740085915760119,0.9912771727985517,0.000224959
TPC,tingo pajarita caucana,novogranatense,1.3438784417971643,4.575590706972992,4.2169621792991165,0.976827344,0.000542189
TPC,tingo pajarita caucana,novogranatense,1.4525104719520803,4.376834386422783,4.168825832301536,0.9820327532404638,0.000569578
TPC,tingo pajarita caucana,novogranatense,1.8093910378475409,4.402062999623759,5.381405937,0.9911234250496913,0.001988428
TPC,tingo pajarita caucana,novogranatense,1.5305045480315709,4.5869149634433715,4.760826879,0.9859479643766899,0.000505857
TPC,tingo pajarita caucana,novogranatense,1.833099192721348,4.193823291373706,5.369554022456214,0.9851340883114938,0.000655536
TPC,tingo pajarita caucana,novogranatense,1.3280553770452945,4.398295359327167,3.843245301316074,0.9759055301842797,0.00107259
TPE,tingo peruana,coca,3.343640510596561,8.004618679921936,18.20153278894395,0.9952642376666002,0.002930172
TPE,tingo peruana,coca,3.5189342104214543,7.969655097898271,19.116618734694384,0.9920905936674956,0.000282594
TPE,tingo peruana,coca,3.1654682054146885,6.474619718642355,14.263653739699294,0.9942729398002417,0.00062505
TPE,tingo peruana,coca,3.988059497823534,8.676413174322905,24.22993742413837,0.9956911207341331,0.002925954
TPE,tingo peruana,coca,3.030435447368891,6.817890465161181,14.27883546806288,0.9932645032933046,0.000525642
TPE,tingo peruana,coca,3.395015094628153,7.109501816379095,16.714297071773217,0.9948489245651118,0.001182661
TPE,tingo peruana,coca,3.445526762631814,6.327885367231597,15.289376439946409,0.9946300863151933,0.002090724
TPE,tingo peruana,coca,3.4404181801341647,7.412308253858458,17.651164831028836,0.9960884070435849,0.000258305
TPE,tingo peruana,coca,3.478973176,8.062241191893342,19.33866716430066,0.993288568,0.00061746
TPE,tingo peruana,coca,3.909918627379298,10.168981486033998,27.969263984262398,0.9959352776325633,0.000868963
TPE,tingo peruana,coca,3.623049347,7.590142857151026,19.06736862913567,0.9948097803678315,0.00105074
TPE,tingo peruana,coca,3.3526278168157955,7.356676915280207,16.9592048,0.9963252596762959,0.00038341
TPE,tingo peruana,coca,3.631125436299498,7.883570903029115,19.979928832392943,0.9972125637252353,0.000637106
TPE,tingo peruana,coca,3.3169120632158577,7.601248665094746,17.42524117498533,0.994807493,0.000175685
TPE,tingo peruana,coca,3.3148645209416463,7.741110313846857,18.10198375663549,0.9971825718436085,0.000650381
TPE,tingo peruana,coca,3.606709806213911,7.503800995865106,18.892443363903112,0.9974444458919007,0.000829148
TPE,tingo peruana,coca,3.8002643948945307,8.541143412342786,22.502170155285512,0.9963853107408459,0.000141395
TPE,tingo peruana,coca,2.776979755956341,6.010898626349326,11.343936474464044,0.994783326,0.001162498
TPE,tingo peruana,coca,3.683084731021638,8.345920916458283,21.70058992003078,0.9949390299040679,0.001970388
TPE,tingo peruana,coca,2.6396972297469796,5.675346405536855,10.37290293256865,0.9898933081574512,0.000551925
TRU,tujillense caucana,ipadu,3.528634068,7.174539979888015,17.32565052565451,0.9904678612230019,5.780551212369437e-05
TRU,tujillense caucana,ipadu,3.4577334654184373,6.994962383976667,16.458458723056083,0.9957897489666178,0.00041036
TRU,tujillense caucana,ipadu,3.734585202697134,7.742616521668269,19.387577584222072,0.9898359205963492,0.00078523
TRU,tujillense caucana,ipadu,3.6065702090905036,7.5006755896838655,18.388030756054377,0.9913070704125235,0.000433347
TRU,tujillense caucana,ipadu,3.9356662238348665,9.397101291,25.61960548793104,0.9948080592576741,0.000591229
TRU,tujillense caucana,ipadu,3.1719861528964346,6.598383643630983,14.41317527455476,0.9883903069390813,0.00059835
TRU,tujillense caucana,ipadu,3.5891117357326774,7.239685723,17.70813377903187,0.9909423324420102,0.000310015
TRU,tujillense caucana,ipadu,3.537911327455565,7.566816142422898,18.4921209,0.9884754955542301,0.002125995
TRU,tujillense caucana,ipadu,3.7231135363957106,7.428382316097011,18.672736928789163,0.9944229357684334,0.000801825
TRU,tujillense caucana,ipadu,3.667796536557592,8.201173182,20.405615129316175,0.9950044562812927,0.001301057
TRU,tujillense caucana,ipadu,3.0280400467623405,6.5391502663243815,12.785766518617038,0.9767126775730157,0.000682488
TRU,tujillense caucana,ipadu,3.260369270647357,7.070896080208542,15.46420295236203,0.9853111623154908,0.002153491
TRU,tujillense caucana,ipadu,3.5277959857923067,7.2873356581706075,17.38825331789394,0.9942133893039291,0.000854792
TRU,tujillense caucana,ipadu,3.751662856871361,8.273020392636743,21.76981930219472,0.994995314,0.001223326
TRU,tujillense caucana,ipadu,3.628592366286272,8.155223987516415,19.95807319232972,0.9899018021844884,0.002410828
TRU,tujillense caucana,ipadu,3.0271451371660536,6.395159273904848,12.72748457,0.9870722297077924,0.00071788
TRU,tujillense caucana,ipadu,3.0944758535864914,7.156323009720402,14.662465070200597,0.9734293635039435,0.003501222
TRU,tujillense caucana,ipadu,3.623825874106398,8.190816587674492,19.469384729089597,0.9865212052858345,0.000360632
TRU,tujillense caucana,ipadu,3.268143055651559,7.354177515269345,15.531639063203784,0.9611749728959756,0.004234679
TRU,tujillense caucana,ipadu,3.8171961172593427,8.132581716388044,20.669518302797314,0.986029593,0.001078576
wild_CATA,cataractarum,cataractarum,1.4587449486071242,3.5739894591121897,3.464230371900825,0.9880739357100761,0.000405164
wild_CATA,cataractarum,cataractarum,1.5287617950403716,3.8996292061422606,4.029054752066117,0.9928188568498709,0.000333873
wild_CATA,cataractarum,cataractarum,1.2585018182852115,3.3238713234741804,2.8657024793388435,0.9907646793282888,0.000399255
wild_CATA,cataractarum,cataractarum,1.4902872687090274,3.6036190457874384,3.574315599173553,0.9925697077928364,0.000307391
wild_CATA,cataractarum,cataractarum,1.0538249809883058,2.6166648808835022,1.8779700413223153,0.9868009079887057,0.00036992
wild_CATA,cataractarum,cataractarum,1.8864266182535132,4.363472934338175,5.637725069252079,0.9978844123599512,0.000898477
wild_CATA,cataractarum,cataractarum,1.907537829970269,4.908440682087684,6.3364785318559536,0.9981998905612273,0.000474094
wild_CATA,cataractarum,cataractarum,2.090099868982011,5.3024426253680295,7.925640581717458,0.9979823218201652,0.000237685
wild_CATA,cataractarum,cataractarum,1.623618950507137,4.552537891735386,5.068732686980606,0.9949421353622292,0.000284619
wild_CATA,cataractarum,cataractarum,1.6485694505319688,4.595339275879033,5.350844444444446,0.9961732515345021,0.000440479
wild_CATA,cataractarum,cataractarum,1.8339109694546991,4.535658545295501,5.785155555555548,0.9956497917148364,0.002024937
wild_CATA,cataractarum,cataractarum,1.9494427646397074,5.142192377996118,7.094133333,0.9979830674298235,0.000397483
wild_CATA,cataractarum,cataractarum,1.7380411126452016,4.838758075902191,5.708000000000007,0.9953508287242784,0.000492795
wild_CATA,cataractarum,cataractarum,2.813781944826194,7.0432011872842795,13.59511111111111,0.9979575373355483,0.002607641
wild_CATA,cataractarum,cataractarum,2.9764227653541417,7.354008524839353,14.810093652445374,0.9952140442715571,0.000326041
wild_CATA,cataractarum,cataractarum,2.6871613891396327,6.792893365689199,12.36485431841833,0.9917323766254394,0.001310113
wild_CATA,cataractarum,cataractarum,2.820540512499671,7.440428616002837,14.770551508844942,0.9966032596690713,0.000776315
wild_CATA,cataractarum,cataractarum,3.1172892056735226,8.816817114912105,18.326873048907387,0.9890542378702164,0.000211854
wild_CATA,cataractarum,cataractarum,3.430452159924795,7.468997092408891,18.458896982310108,0.9975719636583137,0.000834143
wild_CATA,cataractarum,cataractarum,2.050247048666479,4.680690932757671,6.687448979591837,0.9959393316831839,0.001055198
wild_CATA,cataractarum,cataractarum,2.0504396592547334,5.050292263519102,7.3757653061224495,0.9983016360170236,0.00051807
wild_CATA,cataractarum,cataractarum,2.0248668811205155,5.298940286088677,7.719897959183665,0.9973922006260191,0.000132129
wild_CATA,cataractarum,cataractarum,1.8772237305682808,4.710799901210894,6.005943877551027,0.9933917713889457,0.000199026
wild_CATA,cataractarum,cataractarum,2.4851983676331155,4.8345603618758695,8.609234693877536,0.9991150823579773,0.000216398
wild_CATA,cataractarum,cataractarum,2.516535493068611,5.131885494793762,8.924438776,0.9974612830243639,0.000608167
wild_CATA,cataractarum,cataractarum,2.2528405837590673,4.392331003742957,7.189821428571443,0.9978172167460525,0.000111522
wild_CATA,cataractarum,cataractarum,2.6066780228194615,4.810453132271192,9.173801020408167,0.9994396265687827,8.241377262002065e-05
wild_CATA,cataractarum,cataractarum,1.680641114424965,4.047209117935068,4.777908163265302,0.9967905803576479,0.000143172
wild_CATA,cataractarum,cataractarum,1.5902935941988454,3.687403719444317,4.104362245,0.9974863351749199,0.000587319
wild_CATA,cataractarum,cataractarum,1.804262439100806,3.8384007520292327,4.764744897959183,0.997631986,0.00049415
wild_CATA,cataractarum,cataractarum,1.9967275741650785,4.273558899165771,6.079260204081635,0.9978689901800177,0.000934133
wild_CATA,cataractarum,cataractarum,1.670593247,4.009628062,4.722678571428574,0.9973766994228416,0.000330986
wild_CATA,cataractarum,cataractarum,1.8929553766014027,5.897415935599433,7.297423469,0.993853173,0.000125671
wild_CATA,cataractarum,cataractarum,2.373984759151451,7.082065386290752,10.931530612244892,0.9960325031395341,0.00073944
wild_CATA,cataractarum,cataractarum,2.6687655341620387,7.486808915808307,13.067959183673475,0.9961512566153452,0.000843787
wild_CATA,cataractarum,cataractarum,2.4726186359223843,7.653487150116563,12.301836734693879,0.9977414182991758,0.000680214
wild_CATA,cataractarum,cataractarum,2.3823695916271186,7.784455508976803,12.350178571428572,0.995815803,0.000221673
wild_CATA,cataractarum,cataractarum,2.692683049434696,5.674724913608432,11.522551020408159,0.9994537253273754,0.000381709
wild_CATA,cataractarum,cataractarum,2.5938709126215533,5.594283642399156,10.309948979591848,0.9980858089679465,0.000152494
wild_CATA,cataractarum,cataractarum,1.4235968316335736,3.870914937455346,3.800237812128419,0.9958665390615808,0.00052669
wild_CATA,cataractarum,cataractarum,1.4034041573948903,4.005396755,3.7831450653983367,0.9926539364975994,0.00141279
wild_CATA,cataractarum,cataractarum,1.2810945077072715,3.8965418581739053,3.3101961950059473,0.993159765,0.005186441
wild_CATA,cataractarum,cataractarum,1.1452365633348252,2.9269569314078936,2.3088585017835888,0.9926486498200939,0.002276169
wild_CATA,cataractarum,cataractarum,1.380256398703191,3.7830327599043256,3.606420927467304,0.9955710434158781,0.000554648
wild_CATA,cataractarum,cataractarum,2.4434289736400814,5.680232369984795,10.44544766435986,0.9990910432186964,0.002253727
wild_CATA,cataractarum,cataractarum,2.980980994110512,6.155480891852321,13.38759732,0.998788052,0.00120816
wild_CATA,cataractarum,cataractarum,2.5447818774639908,5.400084801981493,10.180174091695505,0.9990133902405304,0.000541431
wild_CATA,cataractarum,cataractarum,2.442167489442452,5.9899872403212715,10.487673010380618,0.9984495309863956,0.001085753
wild_CATA,cataractarum,cataractarum,3.355615533509893,6.684067144932525,16.29793808940275,0.9970124308377524,0.000525178
wild_CATA,cataractarum,cataractarum,3.376230162389693,6.998345294,16.456364217592824,0.9979685565118522,0.00033099
wild_CATA,cataractarum,cataractarum,3.2469808032914056,6.508157272319909,14.726010975544781,0.9979356630527102,0.000750414
wild_CATA,cataractarum,cataractarum,1.6086965510980182,4.331686269684843,4.836581632653061,0.9983489109099871,0.000344492
wild_CATA,cataractarum,cataractarum,1.5081730125852961,4.260380728056232,4.630739795918371,0.9975977303213271,0.000294152
wild_CATA,cataractarum,cataractarum,1.5602504656366118,4.405745158749003,4.8512755102040845,0.9973278190023008,0.000555305
wild_CATA,cataractarum,cataractarum,1.5726131328128812,4.286835138583896,4.732882653061223,0.9989881084105235,0.001231965
wild_CATA,cataractarum,cataractarum,1.4137600386705715,3.9736732787156646,3.9329081632653033,0.9977418150916152,0.000890864
wild_CATA,cataractarum,cataractarum,2.0433921799002643,5.072470776773141,7.245408163265306,0.9988095712967433,0.00019417
wild_CATA,cataractarum,cataractarum,1.8692800935323168,5.39474399,6.910127551020411,0.9968134144537055,0.000973885
wild_CATA,cataractarum,cataractarum,2.2390134498495815,5.610154774949163,8.757117346938788,0.9984178061922185,0.000217603
wild_CATA,cataractarum,cataractarum,2.102356057549308,6.054728813575563,8.922499999999996,0.9992410321625206,0.001701992
wild_CATA,cataractarum,cataractarum,1.9663779244239006,5.611438277578612,7.598596938775524,0.9983446264597727,0.000178664
wild_CATA,cataractarum,cataractarum,2.020726879712068,5.2369381695803465,7.322372448979591,0.9987825463438945,6.686839198576028e-05
wild_CATA,cataractarum,cataractarum,2.186530040115361,5.330808393224519,7.900969387755104,0.9981452807433997,0.000441148
wild_CATA,cataractarum,cataractarum,1.8914855513866264,4.790340144332535,6.285025510204083,0.9976298344298583,0.000655403
wild_CATA,cataractarum,cataractarum,3.3800985801733403,7.995286807096194,18.916760204081626,0.9981933884698818,0.000393315
wild_CATA,cataractarum,cataractarum,3.0225784798602486,6.651811096481978,14.260076530612254,0.998220775,0.000885865
wild_CATA,cataractarum,cataractarum,3.1261402303523393,6.976753458154781,15.645943877551002,0.9987239004738936,0.000695409
wild_CATA,cataractarum,cataractarum,2.201419405916875,5.185802717520199,8.185951557093421,0.9944656390284232,0.000386645
wild_CATA,cataractarum,cataractarum,2.1592558704500444,5.637270147927568,8.448788927335642,0.9950999561239889,0.00041208
wild_CATA,cataractarum,cataractarum,2.3579510270213193,5.966757715,9.986799816345268,0.9964253632445137,0.002071708
wild_CATA,cataractarum,cataractarum,2.0899646953627586,5.157934929089807,7.295454545454548,0.9922319184116917,0.000936977
wild_CATA,cataractarum,cataractarum,2.090118915952862,4.693918068533143,6.878099173553716,0.9954009292005858,0.000120004
wild_CATA,cataractarum,cataractarum,2.399922959802113,5.973559807276166,10.270775941230491,0.9954688410360321,0.000357843
wild_CATA,cataractarum,cataractarum,2.356609952288697,5.575393376012046,9.399974804736708,0.997234624,0.000457939
wild_CATA,cataractarum,cataractarum,1.9454154119934426,4.780271795466248,6.561224489795936,0.9949802671242423,0.000420508
wild_CATA,cataractarum,cataractarum,1.2351933065905953,3.572260335125688,3.0005273437499995,0.9973582208240537,0.000239741
wild_CATA,cataractarum,cataractarum,1.2439312788900878,3.6693851294597706,3.0510742187500037,0.9949360344472697,0.002821805
wild_CATA,cataractarum,cataractarum,1.4440666428284916,4.081914391,3.9653710937499995,0.9960747810611972,0.001504077
wild_CATA,cataractarum,cataractarum,1.3341945637479657,4.0576262693597425,3.6073242187499988,0.9958683418525652,0.000112804
wild_CATA,cataractarum,cataractarum,1.3992840412250485,3.769333621705647,3.6306249999999993,0.9956243408831627,0.000648371
wild_CATA,cataractarum,cataractarum,2.709334062383583,7.956653743538764,15.345679012345672,0.9973573369057418,0.001787593
wild_CATA,cataractarum,cataractarum,2.774727091442628,7.421388299041279,14.400077160493819,0.995192426,0.001793367
wild_CATA,cataractarum,cataractarum,2.762637874555006,7.764600922308942,15.27777777777779,0.9963812264261727,0.000574607
wild_CATA,cataractarum,cataractarum,3.4358616388330754,9.401921929428383,21.898533950617285,0.9956093099673853,0.000407589
wild_CATA,cataractarum,cataractarum,2.167623060586091,6.979481062457902,10.573302469135802,0.994464629,0.000350491
wild_CATA,cataractarum,cataractarum,2.6293447555001883,6.051618545789491,11.341374269005842,0.9985380924190911,0.001924562
wild_CATA,cataractarum,cataractarum,3.0003181670824706,6.801434104281952,14.413858110187775,0.9979717415817949,0.000387838
wild_CATA,cataractarum,cataractarum,3.0057153844425404,6.346038865162465,13.843490304709137,0.9984596073849962,0.000154296
wild_CATA,cataractarum,cataractarum,2.687361883469241,5.906885384950506,11.22014465989535,0.9966620566936085,0.001353653
wild_CATA,cataractarum,cataractarum,2.3449469775880614,5.033466484002609,8.339506172839508,0.9957342502820005,0.000413446
wild_CATA,cataractarum,cataractarum,2.0604762249611177,4.581521608682552,6.555555555555554,0.992480076,0.001257177
wild_CATA,cataractarum,cataractarum,1.8228287236819671,4.395669091,5.5007716049382624,0.9886973772004063,0.000488543
wild_CATA,cataractarum,cataractarum,1.7831244295930921,4.475378246480616,5.598379629629639,0.9924619977317682,8.362789662848498e-05
wild_CATA,cataractarum,cataractarum,2.0693609094450602,5.058063197195734,7.165123456790134,0.9930114181295506,0.000284092
wild_CATA,cataractarum,cataractarum,1.443717017937391,4.49871642,4.346200000000003,0.9924235916548707,0.001593482
wild_CATA,cataractarum,cataractarum,1.2894908173636712,3.9020162599311243,3.3862000000000005,0.9903879435657383,0.00137478
wild_CATA,cataractarum,cataractarum,1.2917631214135068,3.9064719312195773,3.393200000000002,0.9923312029685221,0.000216132
wild_CATA,cataractarum,cataractarum,1.329121224,3.952288900074521,3.515800000000001,0.9866576395029616,0.000602749
wild_CATA,cataractarum,cataractarum,1.391742521027966,4.061060487229453,3.842399999999997,0.9898812027724562,0.000361612
wild_CATA,cataractarum,cataractarum,2.3434159412809983,5.66212771,9.673200000000005,0.9961594140165684,0.000574819
wild_CATA,cataractarum,cataractarum,1.952724365932734,5.989446549441111,8.371,0.9953366340420501,0.001621009
wild_CATA,cataractarum,cataractarum,2.2502104227175037,5.984471688,9.530321046373347,0.9965150054473441,0.003175935
wild_CATA,cataractarum,cataractarum,2.0814448049458845,4.847160836084594,7.128121284185493,0.9962230266246541,0.000498282
wild_CATA,cataractarum,cataractarum,2.133661247016387,4.707977439640624,7.1431331747919184,0.9969681455683068,0.000186029
wild_CATA,cataractarum,cataractarum,1.8258800786398754,4.087408851336091,5.307966706302015,0.9954308669887078,0.00022653
wild_CATA,cataractarum,cataractarum,2.673166258133401,7.586127192955563,13.869600000000004,0.9970656604822103,0.000364652
wild_CATA,cataractarum,cataractarum,3.197297293566709,9.096109575,19.826600000000017,0.9962975879421336,0.001991848
wild_CATA,cataractarum,cataractarum,3.161393232455194,8.364527032917508,18.296200000000006,0.995825675,0.000471513
wild_CATA,cataractarum,cataractarum,2.4111617752153265,7.123213508130456,11.905800000000005,0.9943776294372377,0.000415936
wild_CATA,cataractarum,cataractarum,2.8823641632982535,6.168065309380847,12.831599999999993,0.9974439376035016,0.002799483
wild_CATA,cataractarum,cataractarum,3.062212082845636,6.309263055912556,13.900600000000004,0.9987665337455873,0.001305209
wild_CATA,cataractarum,cataractarum,2.5701389404014794,6.566106603,11.7202,0.9972702494821126,0.00020883
wild_CATA,cataractarum,cataractarum,2.7562789579870577,6.1062156682262305,11.812399999999993,0.9961577925765672,0.000388036
wild_CATA,cataractarum,cataractarum,2.6391165959271916,5.560554415591176,10.87240000000001,0.9967149623630377,0.000690824
wild_CATA,cataractarum,cataractarum,2.686241073924963,6.463544390709233,12.489600000000015,0.9944383450517915,0.004044069
wild_CATA,cataractarum,cataractarum,3.036689392227883,7.452486569516998,15.845200000000006,0.996028163,0.000859773
wild_CATA,cataractarum,cataractarum,2.7320032570549593,7.544901238729257,14.743400000000001,0.9966009008728712,0.000113991
wild_CATA,cataractarum,cataractarum,2.3641912929980475,5.462517671223615,9.0788,0.9909696605185581,0.001061073
wild_CATA,cataractarum,cataractarum,2.6618880114962074,6.060611234744485,11.207799999999999,0.9926015032047345,0.000441825
wild_CATA,cataractarum,cataractarum,2.5087176476863133,6.221872550412293,11.135999999999996,0.9939113288398718,0.00042768
wild_CATA,cataractarum,cataractarum,2.7081680303778404,6.1716482691555274,11.654599999999988,0.9965928882248122,0.000780186
wild_CATA,cataractarum,cataractarum,2.6848746125332053,6.578994275782925,12.622799999999991,0.9952893783806317,0.001056825
wild_CATA,cataractarum,cataractarum,2.9639201298991007,8.584428555619054,18.327599999999997,0.99719959,0.000252673
wild_CATA,cataractarum,cataractarum,2.7934678203229018,7.181941142750459,14.406200000000005,0.9963076264590767,0.000204394
wild_CATA,cataractarum,cataractarum,2.3071957827203535,6.524632572,10.813599999999997,0.9962932607217806,0.000333762
wild_CATA,cataractarum,cataractarum,1.6467884689096075,4.790233199313217,5.577799999999993,0.9923655448965273,0.00207252
wild_CATA,cataractarum,cataractarum,2.0427007190808455,5.424508114893717,7.630800000000004,0.9953427616047117,0.000368399
wild_CATA,cataractarum,cataractarum,2.118470531191499,5.347158649,7.845800000000006,0.9955542962327358,0.002114064
wild_CATA,cataractarum,cataractarum,1.8715505322115242,5.750896393827066,7.338399999999997,0.9958374101238704,0.000683283
wild_CATA,cataractarum,cataractarum,2.302713651985843,5.947404977470158,9.644599999999999,0.9959050921993088,0.001191055
wild_CATA,cataractarum,cataractarum,2.120853806168812,7.562565945617125,11.166400000000003,0.9964941306669605,0.003293635
wild_CATA,cataractarum,cataractarum,2.610771836,8.12604735,14.316799999999995,0.9972464168455096,0.000273265
wild_CATA,cataractarum,cataractarum,2.946670143396517,8.029875175,16.53260000000002,0.9972342610942151,0.001157339
wild_CATA,cataractarum,cataractarum,2.629756788063564,8.123991271767622,14.29079999999999,0.9952375670077949,0.000214485
wild_CATA,cataractarum,cataractarum,2.9453365071617137,9.704283072646792,19.756200000000007,0.9972052740515557,0.00021345
wild_CATA,cataractarum,cataractarum,3.2918773116990834,8.622231226942521,19.474600000000017,0.9938046885573021,0.000232288
wild_CATA,cataractarum,cataractarum,2.608840091410327,6.9212665254076615,12.793800000000001,0.9955600480747046,0.001667717
wild_CATA,cataractarum,cataractarum,2.586031990021417,7.221955867917914,12.703199999999999,0.9930103511989746,0.000412807
wild_CATA,cataractarum,cataractarum,2.4303206123693712,5.46490588,9.632600000000004,0.9967581629085186,0.004613272
wild_CATA,cataractarum,cataractarum,2.2309895584879174,6.043845353167098,9.603399999999997,0.9961983393197618,0.001210404
wild_CATA,cataractarum,cataractarum,2.413594357926081,5.578838532234737,9.754600000000009,0.9974003524864413,0.002082497
wild_CATA,cataractarum,cataractarum,2.8024385566688723,6.668145116058561,13.301399999999997,0.9958316174492541,0.013697506361828517
wild_CATA,cataractarum,cataractarum,3.262574029102356,6.707771554973329,15.42360000000001,0.9951038024056881,0.001224667
wild_CATA,cataractarum,cataractarum,2.8500420578982304,6.064448575282739,12.249199999999993,0.9955783935765612,0.000277431
wild_CATA,cataractarum,cataractarum,2.755603011414348,5.704850635,10.931999999999993,0.988423004,0.001415649
wild_CATA,cataractarum,cataractarum,2.846384498940197,7.087894584656871,14.122799999999998,0.995701888,0.000360902
wild_CATA,cataractarum,cataractarum,3.0461091952394677,7.067803936480281,15.290999999999997,0.9977587898960063,0.000563497
wild_CATA,cataractarum,cataractarum,2.4401378786400065,5.7093260386761635,9.831199999999992,0.9967323159384229,0.00136489
wild_CATA,cataractarum,cataractarum,1.8686357344866216,4.401794531815504,5.452599999999994,0.988053574,0.000451521
wild_CATA,cataractarum,cataractarum,1.9955807059419381,4.421066537315595,5.940600000000001,0.9905492958275826,0.00013802
wild_CATA,cataractarum,cataractarum,2.8856904089176503,6.230038036150728,12.769600000000011,0.9965959393656281,0.000382141
wild_CATA,cataractarum,cataractarum,3.2374894275631663,7.492098723831134,17.578000000000003,0.9971083514692244,0.000489606
wild_CATA,cataractarum,cataractarum,2.2972655014954846,6.388877650135622,9.992999999999999,0.9967834132835341,0.000282719
wild_CATA,cataractarum,cataractarum,2.292156328057204,7.031421788794898,10.75940000000001,0.9965637083576588,0.001061194
wild_CATA,cataractarum,cataractarum,2.2411339034520155,5.581420645988948,8.755199999999995,0.997257159,0.000565444
wild_CATA,cataractarum,cataractarum,1.953103463118024,5.506309659197265,7.251600000000003,0.9951482537263646,9.743372580575992e-05
wild_CATA,cataractarum,cataractarum,2.1510817639228654,5.790759371115987,8.517399999999999,0.9952563415946909,0.000997459
wild_CATA,cataractarum,cataractarum,2.105355171229757,6.304767501973162,9.578999999999999,0.9951332803715114,0.001847709
wild_CATA,cataractarum,cataractarum,2.769050374781119,8.003179946585801,15.031800000000011,0.9969279715125351,0.000122465
wild_CATA,cataractarum,cataractarum,2.194813156398676,7.323984063215406,11.145600000000004,0.9948886884093845,0.001685565
wild_CATA,cataractarum,cataractarum,2.0864228099033815,6.414273581851219,9.457799999999997,0.9955699576819034,0.002097153
wild_CATA,cataractarum,cataractarum,2.6218525976488847,7.642819697481661,13.944399999999998,0.9966501876973175,0.001199648
wild_CATA,cataractarum,cataractarum,2.544554540363287,6.787515488126738,12.114000000000022,0.9961290134067644,0.000194633
wild_CATA,cataractarum,cataractarum,2.2314882120985597,6.709662730015095,10.199000000000003,0.9952086709157202,0.00244836
wild_CATA,cataractarum,cataractarum,2.3929235759639345,6.115757282142882,10.511399999999998,0.9972572671741236,0.000112023
wild_CATA,cataractarum,cataractarum,2.219919125380952,6.391599897044954,9.879599999999995,0.9964698533941141,0.001315684
wild_CATA,cataractarum,cataractarum,2.4940315589176745,6.570681908912047,11.270200000000006,0.9954367177311756,0.000587752
wild_CATA,cataractarum,cataractarum,2.145287647976599,4.903460242987997,7.544599999999997,0.9969943195252017,0.000179582
wild_CATA,cataractarum,cataractarum,2.0640201758532895,4.5050092155825165,6.436800000000003,0.9930371027112614,0.002512092
wild_CATA,cataractarum,cataractarum,2.4864637588462335,5.08191126,8.806199999999997,0.9975769922157275,0.000113725
wild_CATA,cataractarum,cataractarum,2.027491908526831,4.962867283684719,7.114399999999998,0.9941809581497493,0.000151905
wild_CATA,cataractarum,cataractarum,1.9440312426190163,5.9230175018247255,7.580799999999998,0.9917303991603443,0.000215658
wild_CATA,cataractarum,cataractarum,1.753877982127686,5.3647687893279326,6.345000000000001,0.9886492327418135,0.000783328
wild_CATA,cataractarum,cataractarum,2.4900914862486108,5.905766137,9.891400000000012,0.9925706417044715,0.001198245
wild_CATA,cataractarum,cataractarum,2.077655454022662,5.429416979364076,7.472200000000005,0.9940723197790245,0.001005632
wild_CATA,cataractarum,cataractarum,3.3706179991775174,7.4046440821385655,16.989799999999992,0.9951758526889621,0.002141116
wild_CATA,cataractarum,cataractarum,3.7451330077765617,7.792715967,20.527800000000006,0.997851372,0.000231079
wild_CATA,cataractarum,cataractarum,3.7049015526559512,8.098111761323947,20.658600000000014,0.9971033831753461,0.000478839
wild_CATA,cataractarum,cataractarum,3.215321211841327,7.666553855746145,17.28220000000001,0.994906201,0.001811189
wild_CATA,cataractarum,cataractarum,3.051099974573536,7.925231321263251,16.60799999999999,0.9938901975196639,0.000465634
wild_CATA,cataractarum,cataractarum,2.340803054897414,6.628694032681043,10.667800000000003,0.9953049313092376,0.000275223
wild_CATA,cataractarum,cataractarum,2.784835380388124,7.823391580251894,15.56780000000001,0.9970046045667862,0.001488962
wild_CATA,cataractarum,cataractarum,2.2707832696049506,6.227414052813937,10.122200000000001,0.9950685631129252,0.001615656
wild_CATA,cataractarum,cataractarum,2.1217166973793016,5.944921360758638,8.713599999999994,0.9954684097306801,0.000563763
wild_CATA,cataractarum,cataractarum,2.9198332382337746,6.922191817796528,13.635399999999997,0.9964106026979721,0.002145236
wild_CATA,cataractarum,cataractarum,2.876200342822531,7.423764057011455,14.240399999999976,0.9956711270786891,0.000207335
wild_CATA,cataractarum,cataractarum,3.110605235834598,7.237743714340623,14.9544,0.9952241180685722,0.00046277
